Raw Data 		Experiment - 20171011_conc_LPS_Hannah01 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
J14	Standard	3	3	1	5034590	73.73	52.61
J14	Standard	3	3	1	5035590	73.9	52.15
J14	Standard	3	3	1	5036610	74.13	51.72
J14	Standard	3	3	1	5037610	74.37	51.30
J14	Standard	3	3	1	5038600	74.54	50.71
J14	Standard	3	3	1	5039590	74.74	50.29
J14	Standard	3	3	1	5040580	74.95	49.87
J14	Standard	3	3	1	5041580	75.16	49.37
J14	Standard	3	3	1	5042570	75.38	48.93
J14	Standard	3	3	1	5043570	75.58	48.54
J14	Standard	3	3	1	5044560	75.77	48.03
J14	Standard	3	3	1	5045550	75.98	47.60
J14	Standard	3	3	1	5046560	76.19	47.13
J14	Standard	3	3	1	5047540	76.4	46.59
J14	Standard	3	3	1	5048540	76.59	46.23
J14	Standard	3	3	1	5049530	76.8	45.76
J14	Standard	3	3	1	5050520	77.04	45.38
J14	Standard	3	3	1	5051500	77.23	44.84
J14	Standard	3	3	1	5052500	77.41	44.38
J14	Standard	3	3	1	5053490	77.62	43.97
J14	Standard	3	3	1	5054480	77.84	43.39
J14	Standard	3	3	1	5055470	78.05	42.94
J14	Standard	3	3	1	5056460	78.26	42.47
J14	Standard	3	3	1	5057460	78.45	42.06
J14	Standard	3	3	1	5058450	78.66	41.63
J14	Standard	3	3	1	5059460	78.87	41.21
J14	Standard	3	3	1	5060470	79.09	40.75
J14	Standard	3	3	1	5061480	79.3	40.27
J14	Standard	3	3	1	5062490	79.47	39.93
J14	Standard	3	3	1	5063470	79.71	39.51
J14	Standard	3	3	1	5064490	79.94	39.03
J14	Standard	3	3	1	5065490	80.11	38.66
J14	Standard	3	3	1	5066480	80.29	38.13
J14	Standard	3	3	1	5067480	80.52	37.65
J14	Standard	3	3	1	5068480	80.75	37.23
J14	Standard	3	3	1	5069490	80.96	36.80
J14	Standard	3	3	1	5070500	81.16	36.33
J14	Standard	3	3	1	5071490	81.37	35.90
J14	Standard	3	3	1	5072490	81.58	35.36
J14	Standard	3	3	1	5073490	81.79	34.88
J14	Standard	3	3	1	5074480	81.98	34.34
J14	Standard	3	3	1	5075460	82.19	33.86
J14	Standard	3	3	1	5076460	82.41	33.22
J14	Standard	3	3	1	5077450	82.6	32.55
J14	Standard	3	3	1	5078460	82.81	31.88
J14	Standard	3	3	1	5079440	83	31.12
J14	Standard	3	3	1	5080430	83.22	30.13
J14	Standard	3	3	1	5081450	83.46	28.87
J14	Standard	3	3	1	5082460	83.68	27.08
J14	Standard	3	3	1	5083450	83.84	24.76
J14	Standard	3	3	1	5084460	84.06	21.65
J14	Standard	3	3	1	5085450	84.27	18.08
J14	Standard	3	3	1	5086440	84.5	14.42
J14	Standard	3	3	1	5087440	84.68	10.81
J14	Standard	3	3	1	5088430	84.87	7.41
J14	Standard	3	3	1	5089430	85.09	4.51
J14	Standard	3	3	1	5090410	85.31	2.67
J14	Standard	3	3	1	5091410	85.51	1.86
J14	Standard	3	3	1	5092400	85.69	1.62
J14	Standard	3	3	1	5093390	85.91	1.55
J14	Standard	3	3	1	5094370	86.11	1.53
J14	Standard	3	3	1	5095350	86.35	1.49
J14	Standard	3	3	1	5096340	86.54	1.47
J14	Standard	3	3	1	5097340	86.72	1.46
J14	Standard	3	3	1	5098340	86.96	1.42
J14	Standard	3	3	1	5099350	87.17	1.40
J14	Standard	3	3	1	5100340	87.35	1.39
J14	Standard	3	3	1	5101360	87.56	1.36
J14	Standard	3	3	1	5102360	87.78	1.34
J14	Standard	3	3	1	5103350	87.99	1.31
J14	Standard	3	3	1	5104350	88.2	1.31
J14	Standard	3	3	1	5105360	88.39	1.28
J14	Standard	3	3	1	5106350	88.57	1.28
J14	Standard	3	3	1	5107350	88.82	1.27
J14	Standard	3	3	1	5108350	89.04	1.25
J14	Standard	3	3	1	5109360	89.22	1.23
J14	Standard	3	3	1	5110360	89.43	1.22
J14	Standard	3	3	1	5111370	89.62	1.22
J14	Standard	3	3	1	5112360	89.87	1.21
J14	Standard	3	3	1	5113360	90.05	1.21
J14	Standard	3	3	1	5114350	90.27	1.20
J14	Standard	3	3	1	5115330	90.45	1.18
J14	Standard	3	3	1	5116330	90.67	1.16
J14	Standard	3	3	1	5117330	90.89	1.16
J14	Standard	3	3	1	5118350	91.1	1.15
J14	Standard	3	3	1	5119350	91.3	1.14
J14	Standard	3	3	1	5120340	91.48	1.13
J14	Standard	3	3	1	5121340	91.72	1.14
J14	Standard	3	3	1	5122330	91.92	1.14
J14	Standard	3	3	1	5123340	92.14	1.12
J14	Standard	3	3	1	5124320	92.35	1.11
J14	Standard	3	3	1	5125310	92.55	1.11
J14	Standard	3	3	1	5126290	92.73	1.10
J14	Standard	3	3	1	5127270	92.99	1.09
J14	Standard	3	3	1	5128270	93.16	1.07
J14	Standard	3	3	1	5129250	93.34	1.08
J14	Standard	3	3	1	5130260	93.57	1.06
J14	Standard	3	3	1	5131270	93.8	1.09
J14	Standard	3	3	1	5132280	93.98	1.08
J14	Standard	3	3	1	5133290	94.21	1.05
J14	Standard	3	3	1	5134280	94.37	1.05
J14	Standard	3	3	1	5135270	94.6	1.05
J14	Standard	3	3	1	5136260	94.83	1.04
J14	Standard	3	3	1	5137260	95.02	1.04
J14	Standard	3	3	1	5138270	95.22	1.02
J14	Standard	3	3	1	5139280	95.42	1.03
J14	Standard	3	3	1	5140270	95.65	1.03
J14	Standard	3	3	1	5141260	95.84	1.02
J14	Standard	3	3	1	5142250	96.07	1.01
J14	Standard	3	3	1	5143250	96.27	1.02
J14	Standard	3	3	1	5144250	96.47	1.00
J14	Standard	3	3	1	5145260	96.67	1.01
J15	Standard	2	3	1	414240	71.87	3.34
J15	Standard	2	3	2	516120	71.9	3.38
J15	Standard	2	3	3	618020	71.9	3.39
J15	Standard	2	3	4	719930	71.89	3.43
J15	Standard	2	3	5	821830	71.89	3.46
J15	Standard	2	3	6	923720	71.89	3.47
J15	Standard	2	3	7	1025620	71.92	3.52
J15	Standard	2	3	8	1127520	71.92	3.60
J15	Standard	2	3	9	1229420	71.88	3.71
J15	Standard	2	3	10	1331320	71.91	3.90
J15	Standard	2	3	11	1433220	71.91	4.17
J15	Standard	2	3	12	1535120	71.88	4.60
J15	Standard	2	3	13	1637030	71.91	5.28
J15	Standard	2	3	14	1739040	71.91	6.34
J15	Standard	2	3	15	1840940	71.91	7.84
J15	Standard	2	3	16	1942920	71.9	9.90
J15	Standard	2	3	17	2044830	71.9	12.54
J15	Standard	2	3	18	2146730	71.9	15.52
J15	Standard	2	3	19	2248630	71.9	18.59
J15	Standard	2	3	20	2350530	71.9	21.57
J15	Standard	2	3	21	2452430	71.9	24.28
J15	Standard	2	3	22	2554330	71.9	26.85
J15	Standard	2	3	23	2656230	71.9	29.17
J15	Standard	2	3	24	2758140	71.9	31.36
J15	Standard	2	3	25	2860030	71.9	33.39
J15	Standard	2	3	26	2961930	71.9	35.23
J15	Standard	2	3	27	3063830	71.89	36.99
J15	Standard	2	3	28	3165730	71.89	38.62
J15	Standard	2	3	29	3267630	71.89	40.09
J15	Standard	2	3	30	3369530	71.89	41.42
J15	Standard	2	3	31	3471420	71.89	42.81
J15	Standard	2	3	32	3573330	71.92	43.96
J15	Standard	2	3	33	3675230	71.89	45.08
J15	Standard	2	3	34	3777130	71.89	46.19
J15	Standard	2	3	35	3879030	71.89	47.25
J15	Standard	2	3	36	3980930	71.92	48.25
J15	Standard	2	3	37	4082830	71.89	49.06
J15	Standard	2	3	38	4184730	71.92	49.97
J15	Standard	2	3	39	4286630	71.92	50.76
J15	Standard	2	3	40	4388530	71.92	51.54
J15	Standard	2	3	41	4490440	71.89	52.21
J15	Standard	2	3	42	4592340	71.92	52.97
J15	Standard	2	3	43	4694230	71.88	53.61
J15	Standard	2	3	44	4796140	71.88	54.23
J15	Standard	2	3	45	4898040	71.91	54.75
J15	Standard	3	3	1	4991610	64.93	73.47
J15	Standard	3	3	1	4992600	64.71	73.86
J15	Standard	3	3	1	4993590	64.42	74.22
J15	Standard	3	3	1	4994590	64.71	74.03
J15	Standard	3	3	1	4995580	65.19	73.56
J15	Standard	3	3	1	4996570	65.56	72.96
J15	Standard	3	3	1	4997570	65.78	72.35
J15	Standard	3	3	1	4998580	66.05	71.77
J15	Standard	3	3	1	4999590	66.32	71.15
J15	Standard	3	3	1	5000580	66.56	70.62
J15	Standard	3	3	1	5001580	66.77	70.05
J15	Standard	3	3	1	5002600	67	69.40
J15	Standard	3	3	1	5003610	67.27	68.86
J15	Standard	3	3	1	5004610	67.47	68.28
J15	Standard	3	3	1	5005610	67.65	67.73
J15	Standard	3	3	1	5006610	67.9	67.21
J15	Standard	3	3	1	5007610	68.13	66.61
J15	Standard	3	3	1	5008620	68.31	66.08
J15	Standard	3	3	1	5009620	68.51	65.57
J15	Standard	3	3	1	5010620	68.71	65.07
J15	Standard	3	3	1	5011630	68.95	64.55
J15	Standard	3	3	1	5012630	69.17	64.09
J15	Standard	3	3	1	5013620	69.36	63.47
J15	Standard	3	3	1	5014610	69.57	63.03
J15	Standard	3	3	1	5015620	69.81	62.54
J15	Standard	3	3	1	5016620	70	61.99
J15	Standard	3	3	1	5017630	70.21	61.58
J15	Standard	3	3	1	5018610	70.39	61.09
J15	Standard	3	3	1	5019610	70.61	60.58
J15	Standard	3	3	1	5020610	70.82	60.04
J15	Standard	3	3	1	5021600	71.03	59.54
J15	Standard	3	3	1	5022600	71.19	59.07
J15	Standard	3	3	1	5023610	71.43	58.63
J15	Standard	3	3	1	5024610	71.66	58.09
J15	Standard	3	3	1	5025620	71.87	57.51
J15	Standard	3	3	1	5026610	72.08	57.11
J15	Standard	3	3	1	5027620	72.26	56.52
J15	Standard	3	3	1	5028600	72.46	56.19
J15	Standard	3	3	1	5029600	72.69	55.64
J15	Standard	3	3	1	5030590	72.86	55.15
J15	Standard	3	3	1	5031590	73.07	54.68
J15	Standard	3	3	1	5032590	73.27	54.16
J15	Standard	3	3	1	5033600	73.49	53.75
J15	Standard	3	3	1	5034590	73.73	53.30
J15	Standard	3	3	1	5035590	73.9	52.79
J15	Standard	3	3	1	5036610	74.13	52.33
J15	Standard	3	3	1	5037610	74.37	51.87
J15	Standard	3	3	1	5038600	74.54	51.42
J15	Standard	3	3	1	5039590	74.74	50.91
J15	Standard	3	3	1	5040580	74.95	50.54
J15	Standard	3	3	1	5041580	75.16	49.96
J15	Standard	3	3	1	5042570	75.38	49.54
J15	Standard	3	3	1	5043570	75.58	49.11
J15	Standard	3	3	1	5044560	75.77	48.71
J15	Standard	3	3	1	5045550	75.98	48.27
J15	Standard	3	3	1	5046560	76.19	47.74
J15	Standard	3	3	1	5047540	76.4	47.28
J15	Standard	3	3	1	5048540	76.59	46.80
J15	Standard	3	3	1	5049530	76.8	46.38
J15	Standard	3	3	1	5050520	77.04	45.88
J15	Standard	3	3	1	5051500	77.23	45.45
J15	Standard	3	3	1	5052500	77.41	45.00
J15	Standard	3	3	1	5053490	77.62	44.51
J15	Standard	3	3	1	5054480	77.84	44.04
J15	Standard	3	3	1	5055470	78.05	43.60
J15	Standard	3	3	1	5056460	78.26	43.05
J15	Standard	3	3	1	5057460	78.45	42.63
J15	Standard	3	3	1	5058450	78.66	42.16
J15	Standard	3	3	1	5059460	78.87	41.71
J15	Standard	3	3	1	5060470	79.09	41.25
J15	Standard	3	3	1	5061480	79.3	40.91
J15	Standard	3	3	1	5062490	79.47	40.39
J15	Standard	3	3	1	5063470	79.71	40.04
J15	Standard	3	3	1	5064490	79.94	39.57
J15	Standard	3	3	1	5065490	80.11	39.09
J15	Standard	3	3	1	5066480	80.29	38.65
J15	Standard	3	3	1	5067480	80.52	38.21
J15	Standard	3	3	1	5068480	80.75	37.80
J15	Standard	3	3	1	5069490	80.96	37.38
J15	Standard	3	3	1	5070500	81.16	36.84
J15	Standard	3	3	1	5071490	81.37	36.35
J15	Standard	3	3	1	5072490	81.58	35.90
J15	Standard	3	3	1	5073490	81.79	35.34
J15	Standard	3	3	1	5074480	81.98	34.84
J15	Standard	3	3	1	5075460	82.19	34.34
J15	Standard	3	3	1	5076460	82.41	33.70
J15	Standard	3	3	1	5077450	82.6	33.10
J15	Standard	3	3	1	5078460	82.81	32.43
J15	Standard	3	3	1	5079440	83	31.58
J15	Standard	3	3	1	5080430	83.22	30.54
J15	Standard	3	3	1	5081450	83.46	29.25
J15	Standard	3	3	1	5082460	83.68	27.57
J15	Standard	3	3	1	5083450	83.84	25.24
J15	Standard	3	3	1	5084460	84.06	22.12
J15	Standard	3	3	1	5085450	84.27	18.34
J15	Standard	3	3	1	5086440	84.5	14.63
J15	Standard	3	3	1	5087440	84.68	10.95
J15	Standard	3	3	1	5088430	84.87	7.46
J15	Standard	3	3	1	5089430	85.09	4.54
J15	Standard	3	3	1	5090410	85.31	2.66
J15	Standard	3	3	1	5091410	85.51	1.88
J15	Standard	3	3	1	5092400	85.69	1.67
J15	Standard	3	3	1	5093390	85.91	1.60
J15	Standard	3	3	1	5094370	86.11	1.57
J15	Standard	3	3	1	5095350	86.35	1.54
J15	Standard	3	3	1	5096340	86.54	1.53
J15	Standard	3	3	1	5097340	86.72	1.50
J15	Standard	3	3	1	5098340	86.96	1.46
J15	Standard	3	3	1	5099350	87.17	1.44
J15	Standard	3	3	1	5100340	87.35	1.43
J15	Standard	3	3	1	5101360	87.56	1.39
J15	Standard	3	3	1	5102360	87.78	1.39
J15	Standard	3	3	1	5103350	87.99	1.36
J15	Standard	3	3	1	5104350	88.2	1.36
J15	Standard	3	3	1	5105360	88.39	1.33
J15	Standard	3	3	1	5106350	88.57	1.32
J15	Standard	3	3	1	5107350	88.82	1.33
J15	Standard	3	3	1	5108350	89.04	1.28
J15	Standard	3	3	1	5109360	89.22	1.28
J15	Standard	3	3	1	5110360	89.43	1.26
J15	Standard	3	3	1	5111370	89.62	1.27
J15	Standard	3	3	1	5112360	89.87	1.26
J15	Standard	3	3	1	5113360	90.05	1.25
J15	Standard	3	3	1	5114350	90.27	1.23
J15	Standard	3	3	1	5115330	90.45	1.21
J15	Standard	3	3	1	5116330	90.67	1.20
J15	Standard	3	3	1	5117330	90.89	1.20
J15	Standard	3	3	1	5118350	91.1	1.19
J15	Standard	3	3	1	5119350	91.3	1.17
J15	Standard	3	3	1	5120340	91.48	1.18
J15	Standard	3	3	1	5121340	91.72	1.18
J15	Standard	3	3	1	5122330	91.92	1.18
J15	Standard	3	3	1	5123340	92.14	1.14
J15	Standard	3	3	1	5124320	92.35	1.16
J15	Standard	3	3	1	5125310	92.55	1.15
J15	Standard	3	3	1	5126290	92.73	1.12
J15	Standard	3	3	1	5127270	92.99	1.13
J15	Standard	3	3	1	5128270	93.16	1.12
J15	Standard	3	3	1	5129250	93.34	1.11
J15	Standard	3	3	1	5130260	93.57	1.11
J15	Standard	3	3	1	5131270	93.8	1.10
J15	Standard	3	3	1	5132280	93.98	1.11
J15	Standard	3	3	1	5133290	94.21	1.11
J15	Standard	3	3	1	5134280	94.37	1.09
J15	Standard	3	3	1	5135270	94.6	1.09
J15	Standard	3	3	1	5136260	94.83	1.08
J15	Standard	3	3	1	5137260	95.02	1.08
J15	Standard	3	3	1	5138270	95.22	1.08
J15	Standard	3	3	1	5139280	95.42	1.06
J15	Standard	3	3	1	5140270	95.65	1.05
J15	Standard	3	3	1	5141260	95.84	1.07
J15	Standard	3	3	1	5142250	96.07	1.06
J15	Standard	3	3	1	5143250	96.27	1.05
J15	Standard	3	3	1	5144250	96.47	1.04
J15	Standard	3	3	1	5145260	96.67	1.04
J16	Standard	2	3	1	414240	71.87	3.46
J16	Standard	2	3	2	516120	71.9	3.49
J16	Standard	2	3	3	618020	71.9	3.51
J16	Standard	2	3	4	719930	71.89	3.51
J16	Standard	2	3	5	821830	71.89	3.54
J16	Standard	2	3	6	923720	71.89	3.55
J16	Standard	2	3	7	1025620	71.92	3.57
J16	Standard	2	3	8	1127520	71.92	3.60
J16	Standard	2	3	9	1229420	71.88	3.64
J16	Standard	2	3	10	1331320	71.91	3.71
J16	Standard	2	3	11	1433220	71.91	3.82
J16	Standard	2	3	12	1535120	71.88	3.96
J16	Standard	2	3	13	1637030	71.91	4.21
J16	Standard	2	3	14	1739040	71.91	4.63
J16	Standard	2	3	15	1840940	71.91	5.24
J16	Standard	2	3	16	1942920	71.9	6.22
J16	Standard	2	3	17	2044830	71.9	7.66
J16	Standard	2	3	18	2146730	71.9	9.69
J16	Standard	2	3	19	2248630	71.9	12.41
J16	Standard	2	3	20	2350530	71.9	15.73
J16	Standard	2	3	21	2452430	71.9	19.29
J16	Standard	2	3	22	2554330	71.9	22.76
J16	Standard	2	3	23	2656230	71.9	25.95
J16	Standard	2	3	24	2758140	71.9	28.76
J16	Standard	2	3	25	2860030	71.9	31.43
J16	Standard	2	3	26	2961930	71.9	33.76
J16	Standard	2	3	27	3063830	71.89	36.03
J16	Standard	2	3	28	3165730	71.89	38.07
J16	Standard	2	3	29	3267630	71.89	39.92
J16	Standard	2	3	30	3369530	71.89	41.67
J16	Standard	2	3	31	3471420	71.89	43.34
J16	Standard	2	3	32	3573330	71.92	44.76
J16	Standard	2	3	33	3675230	71.89	46.08
J16	Standard	2	3	34	3777130	71.89	47.32
J16	Standard	2	3	35	3879030	71.89	48.48
J16	Standard	2	3	36	3980930	71.92	49.57
J16	Standard	2	3	37	4082830	71.89	50.66
J16	Standard	2	3	38	4184730	71.92	51.60
J16	Standard	2	3	39	4286630	71.92	52.49
J16	Standard	2	3	40	4388530	71.92	53.34
J16	Standard	2	3	41	4490440	71.89	54.13
J16	Standard	2	3	42	4592340	71.92	54.91
J16	Standard	2	3	43	4694230	71.88	55.55
J16	Standard	2	3	44	4796140	71.88	56.23
J16	Standard	2	3	45	4898040	71.91	56.99
J16	Standard	3	3	1	4991610	64.93	75.81
J16	Standard	3	3	1	4992600	64.71	76.12
J16	Standard	3	3	1	4993590	64.42	76.60
J16	Standard	3	3	1	4994590	64.71	76.58
J16	Standard	3	3	1	4995580	65.19	75.98
J16	Standard	3	3	1	4996570	65.56	75.29
J16	Standard	3	3	1	4997570	65.78	74.72
J16	Standard	3	3	1	4998580	66.05	74.27
J16	Standard	3	3	1	4999590	66.32	73.59
J16	Standard	3	3	1	5000580	66.56	72.97
J16	Standard	3	3	1	5001580	66.77	72.40
J16	Standard	3	3	1	5002600	67	71.86
J16	Standard	3	3	1	5003610	67.27	71.28
J16	Standard	3	3	1	5004610	67.47	70.66
J16	Standard	3	3	1	5005610	67.65	70.16
J16	Standard	3	3	1	5006610	67.9	69.56
J16	Standard	3	3	1	5007610	68.13	69.13
J16	Standard	3	3	1	5008620	68.31	68.52
J16	Standard	3	3	1	5009620	68.51	68.03
J16	Standard	3	3	1	5010620	68.71	67.60
J16	Standard	3	3	1	5011630	68.95	67.09
J16	Standard	3	3	1	5012630	69.17	66.58
J16	Standard	3	3	1	5013620	69.36	66.06
J16	Standard	3	3	1	5014610	69.57	65.58
J16	Standard	3	3	1	5015620	69.81	65.18
J16	Standard	3	3	1	5016620	70	64.57
J16	Standard	3	3	1	5017630	70.21	64.18
J16	Standard	3	3	1	5018610	70.39	63.65
J16	Standard	3	3	1	5019610	70.61	63.17
J16	Standard	3	3	1	5020610	70.82	62.69
J16	Standard	3	3	1	5021600	71.03	62.25
J16	Standard	3	3	1	5022600	71.19	61.78
J16	Standard	3	3	1	5023610	71.43	61.41
J16	Standard	3	3	1	5024610	71.66	60.93
J16	Standard	3	3	1	5025620	71.87	60.48
J16	Standard	3	3	1	5026610	72.08	59.96
J16	Standard	3	3	1	5027620	72.26	59.43
J16	Standard	3	3	1	5028600	72.46	59.10
J16	Standard	3	3	1	5029600	72.69	58.66
J16	Standard	3	3	1	5030590	72.86	58.26
J16	Standard	3	3	1	5031590	73.07	57.79
J16	Standard	3	3	1	5032590	73.27	57.30
J16	Standard	3	3	1	5033600	73.49	56.99
J16	Standard	3	3	1	5034590	73.73	56.50
J16	Standard	3	3	1	5035590	73.9	56.04
J16	Standard	3	3	1	5036610	74.13	55.62
J16	Standard	3	3	1	5037610	74.37	55.19
J16	Standard	3	3	1	5038600	74.54	54.69
J16	Standard	3	3	1	5039590	74.74	54.31
J16	Standard	3	3	1	5040580	74.95	53.95
J16	Standard	3	3	1	5041580	75.16	53.43
J16	Standard	3	3	1	5042570	75.38	53.05
J16	Standard	3	3	1	5043570	75.58	52.58
J16	Standard	3	3	1	5044560	75.77	52.24
J16	Standard	3	3	1	5045550	75.98	51.76
J16	Standard	3	3	1	5046560	76.19	51.38
J16	Standard	3	3	1	5047540	76.4	51.02
J16	Standard	3	3	1	5048540	76.59	50.53
J16	Standard	3	3	1	5049530	76.8	50.12
J16	Standard	3	3	1	5050520	77.04	49.70
J16	Standard	3	3	1	5051500	77.23	49.30
J16	Standard	3	3	1	5052500	77.41	48.87
J16	Standard	3	3	1	5053490	77.62	48.36
J16	Standard	3	3	1	5054480	77.84	47.95
J16	Standard	3	3	1	5055470	78.05	47.53
J16	Standard	3	3	1	5056460	78.26	47.04
J16	Standard	3	3	1	5057460	78.45	46.68
J16	Standard	3	3	1	5058450	78.66	46.17
J16	Standard	3	3	1	5059460	78.87	45.75
J16	Standard	3	3	1	5060470	79.09	45.31
J16	Standard	3	3	1	5061480	79.3	44.94
J16	Standard	3	3	1	5062490	79.47	44.47
J16	Standard	3	3	1	5063470	79.71	44.00
J16	Standard	3	3	1	5064490	79.94	43.61
J16	Standard	3	3	1	5065490	80.11	43.15
J16	Standard	3	3	1	5066480	80.29	42.67
J16	Standard	3	3	1	5067480	80.52	42.30
J16	Standard	3	3	1	5068480	80.75	41.73
J16	Standard	3	3	1	5069490	80.96	41.36
J16	Standard	3	3	1	5070500	81.16	40.91
J16	Standard	3	3	1	5071490	81.37	40.24
J16	Standard	3	3	1	5072490	81.58	39.79
J16	Standard	3	3	1	5073490	81.79	39.26
J16	Standard	3	3	1	5074480	81.98	38.72
J16	Standard	3	3	1	5075460	82.19	38.11
J16	Standard	3	3	1	5076460	82.41	37.53
J16	Standard	3	3	1	5077450	82.6	36.83
J16	Standard	3	3	1	5078460	82.81	36.07
J16	Standard	3	3	1	5079440	83	35.16
J16	Standard	3	3	1	5080430	83.22	34.27
J16	Standard	3	3	1	5081450	83.46	32.94
J16	Standard	3	3	1	5082460	83.68	31.22
J16	Standard	3	3	1	5083450	83.84	28.90
J16	Standard	3	3	1	5084460	84.06	25.74
J16	Standard	3	3	1	5085450	84.27	21.95
J16	Standard	3	3	1	5086440	84.5	18.03
J16	Standard	3	3	1	5087440	84.68	14.22
J16	Standard	3	3	1	5088430	84.87	10.50
J16	Standard	3	3	1	5089430	85.09	6.89
J16	Standard	3	3	1	5090410	85.31	4.12
J16	Standard	3	3	1	5091410	85.51	2.54
J16	Standard	3	3	1	5092400	85.69	1.98
J16	Standard	3	3	1	5093390	85.91	1.85
J16	Standard	3	3	1	5094370	86.11	1.80
J16	Standard	3	3	1	5095350	86.35	1.79
J16	Standard	3	3	1	5096340	86.54	1.76
J16	Standard	3	3	1	5097340	86.72	1.75
J16	Standard	3	3	1	5098340	86.96	1.72
J16	Standard	3	3	1	5099350	87.17	1.71
J16	Standard	3	3	1	5100340	87.35	1.70
J16	Standard	3	3	1	5101360	87.56	1.69
J16	Standard	3	3	1	5102360	87.78	1.66
J16	Standard	3	3	1	5103350	87.99	1.66
J16	Standard	3	3	1	5104350	88.2	1.65
J16	Standard	3	3	1	5105360	88.39	1.63
J16	Standard	3	3	1	5106350	88.57	1.62
J16	Standard	3	3	1	5107350	88.82	1.62
J16	Standard	3	3	1	5108350	89.04	1.60
J16	Standard	3	3	1	5109360	89.22	1.58
J16	Standard	3	3	1	5110360	89.43	1.57
J16	Standard	3	3	1	5111370	89.62	1.56
J16	Standard	3	3	1	5112360	89.87	1.55
J16	Standard	3	3	1	5113360	90.05	1.54
J16	Standard	3	3	1	5114350	90.27	1.55
J16	Standard	3	3	1	5115330	90.45	1.52
J16	Standard	3	3	1	5116330	90.67	1.51
J16	Standard	3	3	1	5117330	90.89	1.51
J16	Standard	3	3	1	5118350	91.1	1.51
J16	Standard	3	3	1	5119350	91.3	1.50
J16	Standard	3	3	1	5120340	91.48	1.49
J16	Standard	3	3	1	5121340	91.72	1.50
J16	Standard	3	3	1	5122330	91.92	1.49
J16	Standard	3	3	1	5123340	92.14	1.46
J16	Standard	3	3	1	5124320	92.35	1.45
J16	Standard	3	3	1	5125310	92.55	1.47
J16	Standard	3	3	1	5126290	92.73	1.43
J16	Standard	3	3	1	5127270	92.99	1.44
J16	Standard	3	3	1	5128270	93.16	1.44
J16	Standard	3	3	1	5129250	93.34	1.42
J16	Standard	3	3	1	5130260	93.57	1.42
J16	Standard	3	3	1	5131270	93.8	1.41
J16	Standard	3	3	1	5132280	93.98	1.42
J16	Standard	3	3	1	5133290	94.21	1.41
J16	Standard	3	3	1	5134280	94.37	1.40
J16	Standard	3	3	1	5135270	94.6	1.41
J16	Standard	3	3	1	5136260	94.83	1.38
J16	Standard	3	3	1	5137260	95.02	1.38
J16	Standard	3	3	1	5138270	95.22	1.38
J16	Standard	3	3	1	5139280	95.42	1.37
J16	Standard	3	3	1	5140270	95.65	1.36
J16	Standard	3	3	1	5141260	95.84	1.34
J16	Standard	3	3	1	5142250	96.07	1.35
J16	Standard	3	3	1	5143250	96.27	1.34
J16	Standard	3	3	1	5144250	96.47	1.34
J16	Standard	3	3	1	5145260	96.67	1.35
J17	Standard	2	3	1	414240	71.87	3.77
J17	Standard	2	3	2	516120	71.9	3.84
J17	Standard	2	3	3	618020	71.9	3.83
J17	Standard	2	3	4	719930	71.89	3.85
J17	Standard	2	3	5	821830	71.89	3.87
J17	Standard	2	3	6	923720	71.89	3.87
J17	Standard	2	3	7	1025620	71.92	3.91
J17	Standard	2	3	8	1127520	71.92	3.92
J17	Standard	2	3	9	1229420	71.88	3.98
J17	Standard	2	3	10	1331320	71.91	4.05
J17	Standard	2	3	11	1433220	71.91	4.13
J17	Standard	2	3	12	1535120	71.88	4.30
J17	Standard	2	3	13	1637030	71.91	4.59
J17	Standard	2	3	14	1739040	71.91	5.04
J17	Standard	2	3	15	1840940	71.91	5.75
J17	Standard	2	3	16	1942920	71.9	6.86
J17	Standard	2	3	17	2044830	71.9	8.56
J17	Standard	2	3	18	2146730	71.9	10.99
J17	Standard	2	3	19	2248630	71.9	14.28
J17	Standard	2	3	20	2350530	71.9	18.40
J17	Standard	2	3	21	2452430	71.9	22.86
J17	Standard	2	3	22	2554330	71.9	27.23
J17	Standard	2	3	23	2656230	71.9	31.25
J17	Standard	2	3	24	2758140	71.9	34.91
J17	Standard	2	3	25	2860030	71.9	38.28
J17	Standard	2	3	26	2961930	71.9	41.42
J17	Standard	2	3	27	3063830	71.89	44.32
J17	Standard	2	3	28	3165730	71.89	47.01
J17	Standard	2	3	29	3267630	71.89	49.34
J17	Standard	2	3	30	3369530	71.89	51.54
J17	Standard	2	3	31	3471420	71.89	53.59
J17	Standard	2	3	32	3573330	71.92	55.58
J17	Standard	2	3	33	3675230	71.89	57.26
J17	Standard	2	3	34	3777130	71.89	58.84
J17	Standard	2	3	35	3879030	71.89	60.42
J17	Standard	2	3	36	3980930	71.92	61.84
J17	Standard	2	3	37	4082830	71.89	63.32
J17	Standard	2	3	38	4184730	71.92	64.53
J17	Standard	2	3	39	4286630	71.92	65.91
J17	Standard	2	3	40	4388530	71.92	67.00
J17	Standard	2	3	41	4490440	71.89	68.10
J17	Standard	2	3	42	4592340	71.92	69.04
J17	Standard	2	3	43	4694230	71.88	70.01
J17	Standard	2	3	44	4796140	71.88	71.01
J17	Standard	2	3	45	4898040	71.91	71.87
